"DEPARTAMENTO","MUNICIPIO","PUESTO","COMUNA","DIRECCIÓN","LATITUD","LONGITUD","ALCALDE","GOBERNACIÓN","CONCEJO","ASAMBLEA","JAL","CANTIDAD ELECCIONES"
"BOLIVAR","MARIA LA BAJA","COLÚ",,"I.E.TEC. AGROPE.#2 SEDE COLU","9.92472720074","-75.34537228138","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","EL NISPERO",,"IETA de Flamenco Sede Níspero Arriba","9.93807303041","-75.42051246597","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","FLAMENCO",,"I.E.TEC AGROINDUST. DE FLAMENC","9.986541188","-75.39628089","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","LOS BELLOS",,"C.E. RURAL MIXTO LOS BELLOS","9.93232952402","-75.38329124451","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","MAMPUJAN",,"ESCUELA RURAL MIXTA DE MAMPUJ","9.993197027","-75.23513349","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","MATUYA",,"C.E. RURAL MIXTO DE MATUYA","9.94238681488","-75.30127676187","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","NUEVA FLORIDA",,"I.E. AGR. NVA FLORIDA SEDE #1","9.94695913082","-75.34591853549","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","ÑANGUMA",,"C.E. ESC. RURAL MIXTA DE ÑANGUMA","10.00744957","-75.45524521","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","RETIRO NUEVO",,"C.E. RURAL MIXTO DE RETIRO NVO","9.918909146","-75.37064942","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","SAN JOSE DEL PLAYON",,"I.E.TEC. AGR. SAN JOSÉ DE PLAYON","9.879955067","-75.32940141","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","SAN PABLO",,"I.E.TEC.AGROINDUST. DE SAN PAB","10.05202395","-75.26759964","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","PUEBLO NUEVO",,"IE RETIRO NVO S PUEB NVO CTRA TRONC VIA SN ONOFRE","9.88020444286","-75.3896534243","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","SAN PABLO 2 PRIMERO DE JULIO",,"IETA SAN PABLO SEDE PRIMERO DE JULIO","10.0431358","-75.2632636","1","1","1","1","0","4"
"BOLIVAR","MARIA LA BAJA","EL SENA",,"IE RAFAEL URIBE URIBE SEDE SENA","9.9666807","-75.2920548","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","PUESTO CABECERA MUNICIPAL",,"I.E. M/TECRISTO BR FLORDELESTE","8.29948947987","-74.48215484619","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","ALTO CARIBONA",,"ALTO CARIBONA","8.2999619","-74.477756","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","BETANIA",,"C.E. BETANIA","8.368099327","-74.48589973","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","CAMPO ALEGRE",,"SALON COMUNAL- CAMPO ALEGRE","8.139327517","-74.31537308","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","EL PARAISO",,"C.E. EL PARAISO","8.297331","-74.471571","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","EL DORADO",,"C.E. EL DORADO","8.345810475","-74.47815634","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","PLATANAL",,"C.E. PLATANAL","8.37965688115","-74.16541814804","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","PUEBLO LINDO",,"C.E. PUEBLO LINDO","8.2550813","-74.4988276","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","PUERTO ESPAÑA",,"C.E. PUERTO ESPAÑA","8.39799795272","-74.15393829346","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","REGENERACION",,"C.E. REGENERACION","8.26653456468","-74.44953918457","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","SAN AGUSTIN",,"C.E. SAN AGUSTIN","8.15521586034","-74.63237799461","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","SAN MATEO",,"C.E. SAN MATEO","8.34338489","-74.46803907","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","TABURETERA",,"C.E. TABURETERA","8.404683335","-74.47216429","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","VILLA ESPERANZA",,"SALON COMUNAL VILLA ESPERANZA","8.326486056","-74.45934955","1","1","1","1","0","4"
"BOLIVAR","MONTECRISTO","VILLA URIBE",,"C.E. VILLA URIBE","8.064444","-74.588132","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","IE TEC COL NAL PINILLOS SD M AUXILIADORA",,"CARRERA 4 No 22-75","9.2457284","-74.42994082","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","IE TEC AGRO T. NAJERA SD A HEREDIA",,"CARRERA 2 No 26-75","9.2369321","-74.42331451","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","IE TEC COL NAL PINILLOS",,"CALLE 18 No 2B-44","9.240755022","-74.42488285","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","COL STA CRUZ DE MOMPOS",,"CARRERA 3 No 10-191","9.235277001","-74.42171555","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","CALDERA",,"I.E. DE CANDELARIA- CALDERA","9.067453053","-74.49734312","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","ANCON",,"I.E. DE LA RINCONADA- ANCON","9.226402666","-74.52788811","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","CANDELARIA",,"I.E. DE CANDELARIA","9.071309526","-74.52144008","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","EL CARMEN DE CICUCO",,"I.E. DE CANDELARIA-EL CARMEN D","9.07100276535","-74.49702501297","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","EL ROSARIO",,"I.E. DE LA TRAVESIA SEDE EL ROSARIO","9.05505745063","-74.64098453522","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","BOMBA",,"I.E. DE LA TRAVESIA SEDE BOMBA","9.03284937575","-74.61270332336","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","GUAIMARAL",,"I.E. LAS BOQUILLAS -GUAIMARAL","9.11447001144","-74.59665298462","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","GUATACA",,"I.E DE GUATACA","9.2093825","-74.3830594","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","LA LOBATA",,"I.E. LAS BOQUILLAS- LA LOBATA","9.14955353388","-74.53468322754","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","LA RINCONADA",,"I.E DE LA RINCONADA","9.2302155412","-74.49382781982","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","LA JAGUA",,"I.E. RIO GDE DE LA MAGDALENA SEDE LA JAGUA","9.10336798512","-74.66626167297","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","LA TRAVESIA",,"I.E. DE LA TRAVESIA","9.03310367443","-74.61287498474","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","LAS BOQUILLAS",,"I.E. LAS BOQUILLAS","9.11565646713","-74.55871582031","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","LOMA DE SIMON",,"I.E.DE TIERRA FIRME SEDE LOMA DE SIMON","9.22572538777","-74.46378707886","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","LOS PIÑONES",,"I.E. NORMAL SUPERIOR SEDE LOS PIÑONES","9.09667270336","-74.45340156555","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","PUEBLO NUEVO",,"I.E DE GUATACA SEDE PUEBLO NVO","9.1607651956","-74.3596233838","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","SAN IGNACIO",,"I.E. RIO GRANDE DE LA MAGDALEN","9.112973836","-74.71465488","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","SAN LUIS",,"I.E. DE CANDELARIA-SAN LUIS","9.06906393765","-74.49934244156","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","SAN NICOLAS",,"I.E. LAS BOQUILLAS-SAN NICOLAS","9.141216565","-74.65026082","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","SANTA CRUZ",,"I.E. RIO GRANDE DE LA MAGDALEN","9.0839408","-74.6891469","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","SANTA ELENA",,"I.E. DE LA TRAVESIA SEDE SANTA ELENA","9.059707973","-74.60028591","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","SANTA ROSA",,"I.E.RIO G.LA MAGDALEN.STA.ROSA","9.06539814737","-74.66102600098","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","SANTA TERESITA",,"I.E. DE TIERRA FIRME","9.24614241655","-74.4694519043","1","1","1","1","0","4"
"BOLIVAR","MOMPOS","VILLANUEVA",,"I.E. DE LA TRAVESIA SEDE VILLANUEVA","9.057535994","-74.62683978","1","1","1","1","0","4"
"BOLIVAR","MORALES","PUESTO CABECERA MUNICIPAL",,"KR5 CL12 Y13 CENT COMUNIT DEL ICBF","8.29131475236","-73.86449080968","1","1","1","1","0","4"
"BOLIVAR","MORALES","BOCA DE LA HONDA",,"CENT EDUC LA PALMA SEDE TRIBUTARIA BOCA DE LA HOND","8.3763054","-73.8772293","1","1","1","1","0","4"
"BOLIVAR","MORALES","BODEGA CENTRAL",,"INST EDUC DE BODEGA CENTRAL","8.14593141178","-73.77905634128","1","1","1","1","0","4"
"BOLIVAR","MORALES","EL DIQUE",,"INST EDUC EL DIQUE","8.3003477","-73.7755659","1","1","1","1","0","4"
"BOLIVAR","MORALES","CORCOBADO",,"CENT EDUC CORCOBADO","8.244628","-74.0666","1","1","1","1","0","4"
"BOLIVAR","MORALES","LA PALMA",,"CENT EDUC LA PALMA","8.4686781","-73.8795775","1","1","1","1","0","4"
"BOLIVAR","MORALES","LA ESMERALDA",,"CENT EDUC LA PALMA SEDE TRIBUTARIA LA ESMERALDA","8.329676","-73.865558","1","1","1","1","0","4"
"BOLIVAR","MORALES","LAS PAILAS",,"INST EDUC EL DIQUE SEDE TRIBUTARIA LAS PAILAS","8.2522525","-73.7674796","1","1","1","1","0","4"
"BOLIVAR","MORALES","MICOAHUMADO",,"INST EDUC MICOAHUMADO","8.3561145","-74.0338399","1","1","1","1","0","4"
"BOLIVAR","MORALES","MINA GALLO",,"CENT EDUC CORCOBADO SEDE TRIBUTARIA MINA GALLO","8.286316","-73.983008","1","1","1","1","0","4"
"BOLIVAR","MORALES","PAREDES DE ORORIA",,"INST EDUC VICENTE HONDARZA SEDE TRIBUTARIA PAREDES","8.2753405","-73.8725533","1","1","1","1","0","4"
"BOLIVAR","NOROSI","PUESTO CABECERA MUNICIPAL",,"CALLE 1 No 7-04","8.524097","-74.036907","1","1","1","1","0","4"
"BOLIVAR","NOROSI","BUENA SEÑA",,"I.E.SEDE PRIMARIA","8.54588876348","-74.0969145298","1","1","1","1","0","4"
"BOLIVAR","NOROSI","IE NOROSI SEDE EL BEBEDERO",,"CALLE PRINCIPAL","8.54269","-73.9794","1","1","1","1","0","4"
"BOLIVAR","NOROSI","IE NOROSI SEDE LAS NIEVES",,"CALLE PRINCIPAL","8.418241","-74.224471","1","1","1","1","0","4"
"BOLIVAR","NOROSI","CASA DE BARRO",,"I.E.SEDE PRIMARIA","8.59371966014","-74.13340330124","1","1","1","1","0","4"
"BOLIVAR","NOROSI","OLIVARES",,"I.E.SEDE PRIMARIA","8.56893901168","-74.08421244029","1","1","1","1","0","4"
"BOLIVAR","NOROSI","SANTA ELENA",,"I.E.SEDE PRIMARIA","8.53009587501","-74.04647827148","1","1","1","1","0","4"
"BOLIVAR","NOROSI","MINA BRISA",,"I.E.SEDE PRIMARIA","8.545323","-74.080544","1","1","1","1","0","4"
"BOLIVAR","NOROSI","MINA ESTRELLA",,"I.E MINA ESTRELLA","8.60839076691","-74.08518791199","1","1","1","1","0","4"
"BOLIVAR","NOROSI","VILLA ARIZA",,"I.E VILLA ARIZA","8.5999289","-74.0143138","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","PUESTO CABECERA MUNICIPAL",,"EL CARMEN CRA 8 CALLE 13","8.916792","-74.46143","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","ARMENIA",,"I.E ARMENIA CALLE SEGUNDA(SECTOR CENTRO)","8.9008627","-74.4015404","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","BUENOS AIRES",,"I.E. CTRO. LADO IGLESIA","8.920686","-74.4754387","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","EL LIBANO",,"I.E. CTRO.","8.920686","-74.4754387","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","LAS CONCHITAS",,"I.E. CTRO. AL LADO IGLESIA","8.8844488","-74.2853317","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","LAS FLORES",,"I.E. CTRO BR. ABAJO","8.8837991","-74.4691691","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","LA UNION (CABECERA)",,"I.E. CTRO. CL 3ERA","8.93839327533","-74.49131957456","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","LA VICTORIA",,"I.E. CTRO. AL LADO DEL CAMPO","8.8946794","-74.4180169","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","MANTEQUERA",,"I.E. BR. ARRIBA","8.8662191","-74.4730936","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","NICARAGUA",,"I.E. CTRO. DE LA POBLACION","9.001763","-74.5233274","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","PALENQUITO",,"BARRIO SAN MARTIN CALLE 3 CRA 4","8.9985224","-74.4619012","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","INSTITUCION EDUCATIVA DE PALOMINO",,"CALLE CENTRO BARRIO ABAJO","8.9565816","-74.4515409","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","PUERTO LOPEZ",,"I.E. CTRO. CL DEL PARQUE","8.7813138","-74.3690783","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","PUERTO NUEVO",,"I.E. CTRO.","8.920686","-74.4754387","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","PUERTO BELLO",,"I.E. CTRO. DETRAS DEL POLI","8.920686","-74.4754387","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","SANTA COA",,"I.E. SEDE P/PAL BR. ABAJO","8.9586908","-74.5217579","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","SAN FRANCISCO",,"I.E. CL UNICA","8.920686","-74.4754387","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","SANTA ELENA (EL ESTOPAL)",,"I.E. CL UNICA","8.9428515","-74.5079598","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","SANTA ROSA",,"I.E. BR. ABAJO CL 1","8.8903859","-74.3702474","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","TAPOA",,"I.E. BR. ABAJO","8.920686","-74.4754387","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","VIDA TRANQUILA",,"I.E. CTRO.","8.920686","-74.4754387","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","LOS LIMONES",,"I.E. BR. ABAJO","8.920686","-74.4754387","1","1","1","1","0","4"
"BOLIVAR","PINILLOS","MONTECELIO",,"I.E. CTRO.","8.920686","-74.4754387","1","1","1","1","0","4"
"BOLIVAR","REGIDOR","PUESTO CABECERA MUNICIPAL",,"INST EDUC TECN AGROP HECTOR M VIDES BALLESTEROS","8.66701452815","-73.82148673965","1","1","1","1","0","4"
"BOLIVAR","REGIDOR","EL PIÑAL",,"ESCUELA RURAL","8.6612048","-73.9392523","1","1","1","1","0","4"
"BOLIVAR","REGIDOR","LOS CAIMANES",,"ESCUELA RURAL","8.703248","-73.888219","1","1","1","1","0","4"
"BOLIVAR","REGIDOR","SAN ANTONIO",,"COL BTO DE SAN ANTONIO","8.7431716","-73.8041965","1","1","1","1","0","4"
"BOLIVAR","REGIDOR","SAN CAYETANO",,"ESCUELA RURAL","8.6530785","-73.9172856","1","1","1","1","0","4"
"BOLIVAR","REGIDOR","SANTA TERESA",,"COL BTO DE SANTA TERESA","8.785716","-73.795847","1","1","1","1","0","4"
"BOLIVAR","RIOVIEJO","PUESTO CABECERA MUNICIPAL",,"I.E. RIOVIEJO SEDE SECUNDARIA","8.59048051456","-73.83998547656","1","1","1","1","0","4"
"BOLIVAR","RIOVIEJO","CAMPO ALEGRE",,"I.E. RIO VIEJO-CAMPO ALEGRE","8.46980570421","-73.8049102161","1","1","1","1","0","4"
"BOLIVAR","RIOVIEJO","COBADILLO",,"I.E. RIO VIEJO SEDE COBADILLO","8.5667834","-73.9206157","1","1","1","1","0","4"
"BOLIVAR","RIOVIEJO","CAIMITAL",,"I.E. RIO VIEJO SEDE CAIMITAL","8.61853843921","-73.88807969769","1","1","1","1","0","4"
"BOLIVAR","RIOVIEJO","HATILLO",,"I.E. RIO VIEJO SEDE HATILLO","8.55574833492","-73.9372917333","1","1","1","1","0","4"
"BOLIVAR","RIOVIEJO","BLANCAS PALOMAS",,"I.E.R. SEDE BLANCAS PALOMAS","8.510733","-73.887641","1","1","1","1","0","4"
"BOLIVAR","RIOVIEJO","MACEDONIA",,"I.E. RIO VIEJO SEDE MACEDONIA","8.64528206564","-73.91929776472","1","1","1","1","0","4"
"BOLIVAR","SAN ESTANISLAO","PUESTO CABECERA MUNICIPAL",,"CRA 14 No. 35-130 BARRIO BARRANQUILLITA","10.40442","-75.14654","1","1","1","1","0","4"
"BOLIVAR","SAN ESTANISLAO","LAS PIEDRAS",,"CRA 26 No 10B-15 MEGACOLEGIO","10.31324888894","-75.19964229862","1","1","1","1","0","4"
"BOLIVAR","SAN CRISTOBAL","PUESTO CABECERA MUNICIPAL",,"CRA 3 /CALLE 23 SEDE 2 INST. EDUCATIVA","10.39398284","-75.06526012","1","1","1","1","0","4"
"BOLIVAR","SAN CRISTOBAL","HIGUERETAL",,"CALLE 8 No 3-39","10.36577804","-75.09225324","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","PUESTO CABECERA MUNICIPAL",,"IE AGROPECUARIA S.FERNANDO CL REAL B.NORTE","9.21650691538","-74.3248218298","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","GUASIMAL",,"I.E. GUASIMAL","9.14541707838","-74.33617166248","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","EL PALMAR",,"I.E. EL PALMAR","9.14977201804","-74.38298734057","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","EL GATO",,"I.E. EL GATO","9.190720073","-74.34563739","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","CENTRO DE VIDA",,"CALLE PRINCIPAL","9.224355065","-74.34887093409","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","JOLON",,"I.E. JOLON","9.151925723","-74.35981017","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","PORVENIR",,"I.E. PORVENIR","9.131154582","-74.32139467","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","PUNTA DE HORNOS",,"I.E. PUNTA DE HORNOS","9.189883375","-74.29484708","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","SANTA ROSA",,"CLL 1 KM 22 CANCHA SINTETICA LA BOMBONERA","9.09573643","-74.31573946","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","EL CONTADERO",,"I.E. CONTADERO","9.133989603","-74.34164626","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","LA GUADUA",,"I.E. LA GUADUA","9.124733144","-74.3385027","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","LAS CUEVAS",,"I.E. LAS CUEVAS","9.157917917","-74.29872019","1","1","1","1","0","4"
"BOLIVAR","SAN FERNANDO","PAMPANILLO",,"I.E. PAMPANILLO","9.106055316","-74.33666808","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","I.E. PIO XII",,"CL 13 No. 36A BARRIO LA GLORIA","9.82371444859","-75.12560606003","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","I.E. LEON XIII - SEDE SANTA LUCIA",,"CRA. 33 No. 20 - 40 BARRIO SANTA LUCIA","9.834","-75.121","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","I.E. PIO XII - SD CONCENTRAC MIXT No.2",,"CL 23 No. 39 -02 ESQ BARRIO CENTRO","9.829","-75.123","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","I.E. LEON XIII - SEDE LA ANUCIACION",,"TRANS. 46 CL 22 BARRIO EL PORVENIR","9.83","-75.118","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","ARENAS",,"I.E  Sagrado corazón de Jesús","9.8056451","-75.208961","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","BAJO GRANDE",,"I.E Bajo Grande","9.8376572","-74.9564972","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","EL PARAISO",,"I.E El paraiso","9.8666809","-75.2344494","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","LAS CHARQUITAS",,"I. Educativa las Charquitas","9.7996404","-75.2350914","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","LAS PALMAS",,"I.E León XIII sede las Palmas","9.8556675","-75.0235473","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","LAS MERCEDES",,"I. Educativa Las Mercedes","9.8298065","-75.1316327","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO","SAN CRISTOBAL",,"I. E sede Antonia Santo","9.8829596","-75.2554962","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO DEL CAUCA","PUESTO CABECERA MUNICIPAL",,"I.E. PLACIDO RETAMOZA BR. C","8.2504169","-74.7233344","1","1","1","1","0","4"
"BOLIVAR","SAN JACINTO DEL CAUCA","ASTILLEROS",,"I.E. DE ASTILLEOS","8.2906129","-74.6076256","1","1","1","1","0","4"
